"id","name","longitude","latitude","primary_category","alternate_categories","address","locality","postcode","region","country","phones","emails","websites","socials","brand","confidence","version","source_datasets","source_licenses","source_update_times"
"bc8da880-2711-4b6f-b21d-96c9432ccef2","Wall Street Dental Spa - Financial District","-74.0099726","40.70674332","dentist","cosmetic_dentist | orthodontist","30 Wall St","New York","10005-2200","NY","US","+12125145514","info@wallstdentalspanyc.com","https://wallstdentalspanyc.com/","https://www.facebook.com/270329183001487","Wall Street Dental Spa","0.9902192950248718","8","meta | Overture | Overture-signals","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"36642270-7d34-4031-ab69-4ff7aece16fe","Mimi Lai Dentistry","-73.9970772813155","40.713204344974","dentist","","11 E Broadway Fl 13","New York","10038","NY","US","(212) 227-3088","info@dentistmimilai.com","http://www.dentistmimilai.com","","","0.9199122190475464","4","Foursquare | Overture | Overture-signals","Apache-2.0 | CDLA-Permissive-2.0","2026-04-04T00:00:00.000 | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"a565a446-535b-4166-b446-2997c2ecc752","Blue Sky Dental","-73.99892048","40.71702148","dentist","general_dentistry | health_and_medical","210 Canal St","New York","10013-4155","NY","US","+12123499682","","","https://www.facebook.com/121664714557126","","0.9199122190475464","8","meta | Overture | Overture-signals","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"89f644e6-9aeb-49dc-a55c-3588c403f5e5","East Broadway Dental Center","-73.996907136992","40.7133168281485","dentist","","17 E Broadway Fl 7","New York","10002","NY","US","(212) 766-1901","","http://www.newbroadwaydental.com","","","0.9199122190475464","5","Foursquare | Overture | Overture-signals","Apache-2.0 | CDLA-Permissive-2.0","2025-10-20T00:00:00.000 | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"385df366-7e19-4600-996b-98e22cf2305b","Canal Dental Group","-73.9984382929138","40.7167269525886","dentist","","196 Canal St Fl 6","New York","10013","NY","US","(212) 966-3649","","https://www.canaldentalgroup.com","","","0.77","5","Foursquare | Overture","Apache-2.0 | CDLA-Permissive-2.0","2026-04-10T00:00:00.000 | 2026-06-11T11:57:15Z"
"1246ac98-d35d-4233-a180-8c97b61bab13","Nai Yan Lam D.D.S. P.C.","-73.9983968172085","40.7167820132882","dentist","","254 Canal St Rm 2003","New York","10013","NY","US","(212) 766-2128","","https://www.naihanson.com","","","0.9902192950248718","4","Foursquare | Overture | Overture-signals","Apache-2.0 | CDLA-Permissive-2.0","2026-04-07T00:00:00.000 | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"32a1118c-eab7-4cf3-96f6-b2c7e0092108","Canal Dental Group","-73.99822564","40.71678842","dentist","general_dentistry","254 Canal St","New York","10013-0473","NY","US","+12129663649","canaldentalgroup@gmail.com","http://canaldentalgroup.com/","https://www.facebook.com/361738717270241","","0.9903081506490707","9","meta | Overture","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z"
"f20c63c6-1a48-4ec6-88f9-869d80a9fe3d","Tribeca Smiles","-74.00338258","40.71972894","dentist","cosmetic_dentist | general_dentistry","44 Lispenard St","New York","10013-2550","NY","US","+12124734444","info@tribecasmiles.com","http://www.tribecasmiles.com/","https://www.facebook.com/216307195047991","","0.9902192950248718","9","meta | Overture | Overture-signals","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"d3cb69bc-f9e6-494a-b587-75a7a3e0d021","Dr hebi","-73.99706455","40.71572607","dentist","health_and_medical","98 Mott St","New York","10013-4681","NY","US","+12122263278","","http://katysface.com/","https://www.facebook.com/121875800881516","Katysface Beauty 姬妍美集專業美容纖體中心","0.9199122190475464","7","meta | Overture | Overture-signals","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"d05653a4-1188-4ac4-9dfd-1919c49351ac","65 Broadway Dental","-74.012641","40.70728","dentist","general_dentistry | cosmetic_dentist","65 Broadway","New York","10006-2400","NY","US","+12124303888","office@65broadwaydental.com","http://www.65broadwaydental.com/","https://www.facebook.com/496683660387226","65 Broadway Dental","0.9199122190475464","8","meta | Overture | Overture-signals","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"210f3200-2b07-4066-b2cf-7cc8e499f847","Platinum Dental","-74.0126412153434","40.7072797965194","dentist","","65 Broadway","New York","10006","NY","US","(212) 430-3888","","http://ploskydental.com","","","0.9199122190475464","4","Foursquare | Overture | Overture-signals","Apache-2.0 | CDLA-Permissive-2.0","2025-11-19T00:00:00.000 | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"2c9564b4-0a23-4fe7-b50f-2ce0a35b366f","Pearl Dental NYC","-74.0084251457951","40.7055073125041","dentist","","67 Wall St Ste 2508","New York","10005","NY","US","(212) 344-9317","info@pearldentalnyc.com","http://www.pearldentalnyc.com","https://www.twitter.com/tatianaperl | https://www.facebook.com/824182821000891","","0.9199122190475464","4","Foursquare | Overture | Overture-signals","Apache-2.0 | CDLA-Permissive-2.0","2025-08-19T00:00:00.000 | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"fab6ccfb-b244-4a11-8d44-7e22fc7960e1","Darryl  Wu, DDS","-73.997010073938","40.7170354086521","dentist","","41 Elizabeth St","New York","10013","NY","US","(212) 925-7757","whiteeth303@hotmail.com","https://www.drdarrylwu.com","https://www.facebook.com/146388765405419","","0.9199122190475464","4","Foursquare | Overture | Overture-signals","Apache-2.0 | CDLA-Permissive-2.0","2025-10-17T00:00:00.000 | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"f55d62b4-d4ca-452f-aa81-0bc778529e61","Contemporary Dental Implant Centre","-74.0125655035617","40.706472940094","dentist","","50 Broadway Ste 2001","New York","10004","NY","US","(212) 269-9500","","http://www.contemporarydentalimplantcentre.com","","","0.9199122190475464","4","Foursquare | Overture | Overture-signals","Apache-2.0 | CDLA-Permissive-2.0","2025-04-21T00:00:00.000 | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"bbd3917f-e348-42d7-9d99-f59f43c6a2ed","Young H. No DDS","-73.9953376096763","40.7133594325633","dentist","","59 E Broadway Fl 4","New York","10002","NY","US","(212) 619-8188","nyctdental@gmail.com","http://www.nyctdental.com","","","0.9199122190475464","4","Foursquare | Overture | Overture-signals","Apache-2.0 | CDLA-Permissive-2.0","2025-04-01T00:00:00.000 | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"8ac5d69b-4cb4-4843-9c1f-a3b3acb35878","CT Dental","-73.99531475","40.71333284","dentist","general_dentistry | health_and_medical","59 E Broadway","New York","10002-6769","NY","US","+12126198188","nyctdental@gmail.com","http://nyctdental.com/","https://www.facebook.com/282205375147448","","0.9199122190475464","9","meta | Overture | Overture-signals","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"201979d3-9579-4cdd-93c6-cc86eeeef845","Battery Park Dental Center","-74.0161444068398","40.7097727507371","dentist","","250 S End Ave","New York","10280","NY","US","(212) 945-0600","info@michaelzemelman.com","http://www.michaelzemelman.com","","","0.77","5","Foursquare | Overture","Apache-2.0 | CDLA-Permissive-2.0","2026-03-19T00:00:00.000 | 2026-06-11T11:57:15Z"
"a5791661-846c-4ebf-8f4f-a841cc79060b","Schreiber Stuart Dr Dentist","-74.0125483737303","40.7060419855233","dentist","","42 Broadway Ste 1515","New York","10004","NY","US","(212) 269-6655","","https://www.ddsgroupnyc.com","","","0.9199122190475464","4","Foursquare | Overture | Overture-signals","Apache-2.0 | CDLA-Permissive-2.0","2025-03-21T00:00:00.000 | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"e5bcf62c-9b5a-4f99-ba7e-989dc1c259ab","Battery Park Dental Group","-74.01689975","40.71115373","dentist","general_dentistry | doctor","375 S End Ave","New York","10280-1000","NY","US","+12126194070","bpdg2012@gmail.com","http://batteryparkdentalgroup.com/","https://www.facebook.com/433933316647053","Park Dental","0.9996114466190338","9","meta | Overture","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z"
"7a2a669f-acdc-4454-b919-63df09a96814","Lisa Handler, DDS","-74.012814","40.706143","dentist","","42 Broadway Ste 1515","New York","10004","NY","US","(212) 269-6655","","https://www.ddsgroupnyc.com","","","0.9199122190475464","4","Foursquare | Overture | Overture-signals","Apache-2.0 | CDLA-Permissive-2.0","2025-10-17T00:00:00.000 | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"45546236-6c17-42dc-8a79-d0a2ac9f7a26","Dr. Todd Goldstein","-74.01317523","40.70625876","dentist","general_dentistry | cosmetic_dentist","39 Broadway","New York","10006-3000","NY","US","+12124229229","goldsteindds@gmail.com","https://app.smilevirtual.com/Dr-Todd-Goldstein","https://www.facebook.com/615861745440759","","0.9618198275566101","2","meta | Overture","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z"
"d3e57788-aa7c-4ad3-8e28-09558c67aab1","The Exchange Dental Group","-74.01318053","40.70624659","dentist","general_dentistry","39 Broadway","New York","10006-3000","NY","US","+16467805410","reception@theexchangedentalgroup.com","https://www.theexchangedentalgroup.com/","https://www.facebook.com/763098110374960","The Exchange Dental Group","0.9902192950248718","9","meta | Overture | Overture-signals","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"009516ce-0f19-474d-b25b-7550bb21477b","World Trade Center Dental Group","-74.01283596","40.70603751","dentist","general_dentistry","42 Broadway","New York","10004-1617","NY","US","+12129680631","wtcdentalgroup@aol.com","http://WTCdentalgroup.com/","https://www.facebook.com/192260394142792","WTC Dental Group MX","0.9891139990091324","9","meta | Overture","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z"
"34723752-756c-4375-bb3d-2d22f4d685d1","Glenn J. Chiarello DDS","-74.01713","40.71116","dentist","health_and_medical","375 S End Ave","New York","10280-1000","NY","US","+12123211800","drglennchiarello@nyc.rr.com","http://advancedentalsolutions.com/","https://www.facebook.com/123619431043899","","0.9199122190475464","9","meta | Overture | Overture-signals","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"5ac283d2-6314-4554-b5eb-c9225c4a84b6","William K Chan Dentist P.C.","-73.99584699","40.71695326","dentist","cosmetic_dentist | oral_surgeon","80 Bowery","New York","10013-4614","NY","US","+16466138888","smile@drwilliamkchan.com","http://www.drwilliamkchan.com/","https://www.facebook.com/316067339229775","","0.997515883922577","7","meta | Overture","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z"
"b598c9be-2ad7-48f2-b0f0-87c9dcc6d0b5","Shu Ping Rong, DDS P.C.","-73.9964548578459","40.7184527834488","dentist","","128 Mott St Ste 507","New York","10013","NY","US","(212) 226-6368","sprongdds@gmail.com","http://www.drrongdds.com","https://www.twitter.com/shupingrongdds","","0.9199122190475464","4","Foursquare | Overture | Overture-signals","Apache-2.0 | CDLA-Permissive-2.0","2026-03-10T00:00:00.000 | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"3d40a036-bbc6-4e2b-b3e0-f11533341784","Yeung's Dental","-73.99598054","40.71875762","dentist","endodontist | family_practice","217 Grand St","New York","10013-4396","NY","US","+12126800573","","http://yeungsdental.com","https://www.facebook.com/1466114110352437","","0.9199122190475464","6","meta | Overture | Overture-signals","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"964f3976-274f-429d-b902-711acff78435","City Dental Group NYC","-74.01427091","40.70541872","dentist","general_dentistry | health_and_medical","11 Broadway","New York","10004-1046","NY","US","+12124250505","citydentalgroup@yahoo.com","https://citydentalnyc.com/","https://www.facebook.com/985427391565770","","0.9902192950248718","9","meta | Overture | Overture-signals","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"b886adb6-e0bd-4b8c-9c2d-6a93dcb15e51","DDS Group","-74.012185","40.703871","dentist","","42 Broadway","New York","10004","NY","US","(212) 269-6655","info@ddsgroupnyc.com","http://broadwaycosmeticdentistry.com","https://www.facebook.com/326449426920","","0.77","5","Foursquare | Overture","Apache-2.0 | CDLA-Permissive-2.0","2026-02-19T00:00:00.000 | 2026-06-11T11:57:15Z"
"7f21e1b2-0b54-4a9d-b1e7-d9034fb94f09","West Soho Dentistry","-74.00838237","40.72500106","dentist","orthodontist | pediatric_dentist","22 Renwick St","New York","10013-1480","NY","US","+12126452808","","http://www.westsohodentistry.com/","https://www.facebook.com/401997600205861","","0.9902192950248718","8","meta | Overture | Overture-signals","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"22f0be55-4877-491a-9e35-d4fc7b01b9b7","Marini & Manci Dentistry","-73.99471282","40.72174436","dentist","general_dentistry","21 Spring St","New York","10012-4136","NY","US","+12122261666","marinimancidmd@aol.com","https://www.mariniandmanci.com/","https://www.facebook.com/1276159025823866","Marini and Manci Dentistry","0.9902192950248718","8","meta | Overture | Overture-signals","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"6ede6bd5-c03d-4a6d-923c-405c20168e45","SoHo Dental Group","-73.99803972","40.72372296","dentist","general_dentistry | cosmetic_dentist","552 Broadway","New York","10012-3922","NY","US","+12128787646","info@sohodentalgroup.com","https://www.sohodentalgroup.com/","https://www.facebook.com/188005412108049","","0.9902192950248718","7","meta | Overture | Overture-signals","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"128914b9-1028-4407-88ff-ec1e69d2a20a","Dr. Christopher J. Perez","-73.99748273","40.72492281","dentist","general_dentistry | doctor","589 Broadway","New York","10012-3231","NY","US","+12127535250","sohodental@gmail.com","http://www.sohodentalny.com","https://www.facebook.com/168791663136967","","0.9199122190475464","9","meta | Overture | Overture-signals","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"0c0b8ca1-2557-4798-90f3-e691e584160f","Lee Gold, DDS","-73.9978062811892","40.7250503986657","dentist","","589 Broadway Fl 2","New York","10012","NY","US","(212) 219-7600","","http://www.fivepointsdentalsoho.com","","","0.9902192950248718","4","Foursquare | Overture | Overture-signals","Apache-2.0 | CDLA-Permissive-2.0","2025-01-24T00:00:00.000 | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"aeeede64-1e0a-4937-aec3-6688a35edaca","Sandra Hoffmeier","-73.98767254","40.7129891","dentist","health_and_medical","237 Madison St","New York","10002-7537","NY","US","+12122387897","anhdkf@gmail.com","http://aduca.vn/","https://www.facebook.com/100276819529255","","0.9199122190475464","7","meta | Overture | Overture-signals","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"ab43b5d1-c1c3-46ff-abc9-47d58509e6e2","L.E.S. Dental Group.","-73.99014501","40.72069549","dentist","general_dentistry | health_and_medical","62 Rivington St","New York","10002-2140","NY","US","+12129790990","info@lesdentalgroup.com","https://www.lesdentalgroup.com/","https://www.facebook.com/855251231256817","","0.9993685123324394","7","meta | Overture","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z"
"54b5e393-294f-420b-90fd-5a9239041c66","Smile America","-73.990128","40.720728","dentist","cosmetic_dentist | hospital","62 Rivington St","New York","10002-2140","NY","US","+12129790990","smileamerica62@yahoo.com","http://www.lesdentalgroup.com","https://www.facebook.com/191429231206544","","0.9902192950248718","8","meta | Overture | Overture-signals","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
"630939b0-4eac-404a-be4e-bbf587fbe79c","Dental Vita","-73.9882914846685","40.7185377318716","dentist","","99 Essex St","New York","10002","NY","US","(212) 260-4646","","http://www.essexdentalny.com","","","0.77","3","Foursquare | Overture","Apache-2.0 | CDLA-Permissive-2.0","2025-09-19T00:00:00.000 | 2026-06-11T11:57:15Z"
"854d7959-e4e3-4e6d-9e6d-846dd41ac51e","Jerrold F. Heller & Associates","-73.98617091","40.71556828","dentist","general_dentistry | doctor","425 Grand St","New York","10002-4700","NY","US","+16462057038","heller425grandst@yahoo.com","http://www.drjerryhellerdds.com/","https://www.facebook.com/258418220931782","","0.9199122190475464","8","meta | Overture | Overture-signals","CDLA-Permissive-2.0","2026-04-27T00:00:00.000Z | 2026-06-11T11:57:15Z | 2026-05-12T00:29:08Z | 2026-05-18T13:23:54Z | 2026-05-25T13:08:59Z | 2026-06-01T13:20:32Z | 2026-06-08T13:20:12Z"
